num_env_steps_sampled_lifetime,num_episodes_lifetime,num_env_steps_trained_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,timers/training_iteration_time_sec,timers/restore_workers_time_sec,timers/training_step_time_sec,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_len_mean,env_runners/episode_len_max,num_agent_steps_sampled_lifetime/default_agent,fault_tolerance/num_healthy_workers,fault_tolerance/num_in_flight_async_reqs,fault_tolerance/num_remote_worker_restarts,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_returns_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/module_episode_returns_mean/default_policy,env_runners/num_module_steps_sampled/default_policy,learners/default_policy/vf_explained_var,learners/default_policy/num_non_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/entropy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/vf_loss_unclipped,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/module_train_batch_size_mean,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_non_trainable_parameters
14036000,433975,14517575,False,3509,94ea2_00000,2024-12-08_01-51-11,1733619071,6.302358150482178,21411.570329666138,2720159,DanielAhmed,192.168.137.208,21411.570329666138,3509,2.247198460171708,4.058749501178184,0.016188626157398953,6.313645386695862,7.62939453125e-06,6.313499021530151,0.11859009992884235,1,10.0,-40.35265093707624,4000,8.063562027541831,302,344682052000,2.1273617698089726,16.841428571428576,100,14036000,14,0,0,31.099999999999998,92.4,8.063562027541831,4000,24633180000,24633180000,8.063562027541831,4000,0.5848532915115356,0.0,0.0,0.10818961262702942,0.11179257184267044,-0.26334667205810547,-0.31632357835769653,1224441.0,0.10818961262702942,1.967055082321167,0.0001,0.08807176351547241,0.01,4261.202174355744,3508.0,4316,1224441.0,4316,4316,0.395697827002601,0.0
14040000,434242,14521856,False,3510,94ea2_00000,2024-12-08_01-51-17,1733619077,6.3879101276397705,21417.958239793777,2720159,DanielAhmed,192.168.137.208,21417.958239793777,3510,2.248133131799918,4.058323978026327,0.016164927115970448,6.318526864051819,7.534027099609375e-06,6.318383574485779,0.09421189735427368,1,10.0,-38.72513006450813,4000,8.439797599943557,267,344878560000,2.1275308964771487,12.801428571428568,100,14040000,14,0,0,31.62222222222222,92.45555555555556,8.439797599943557,4000,24647220000,24647220000,8.439797599943557,4000,0.6519328355789185,0.0,0.0,0.5916358232498169,0.21036449074745178,0.14265157282352448,-0.15106269717216492,1224441.0,2.2251503467559814,5.556643009185791,0.0001,0.0942109003663063,0.01,4261.364264271165,3509.0,4281,1224441.0,4281,4281,0.3959100544816108,0.0
14044000,434517,14526144,False,3511,94ea2_00000,2024-12-08_01-51-23,1733619083,6.317357301712036,21424.27559709549,2720159,DanielAhmed,192.168.137.208,21424.27559709549,3511,2.247785412011926,4.058476880275991,0.01612706270470831,6.327363085746765,7.557868957519531e-06,6.327218222618103,0.10385543236754273,1,10.0,-41.91367144422815,4000,8.708767335690716,275,345075124000,2.1276096705133356,15.23714285714286,100,14044000,14,0,0,30.922222222222224,92.37777777777777,8.708767335690716,4000,24661264000,24661264000,8.708767335690716,4000,0.7717598676681519,0.0,0.0,0.12150923907756805,0.10521506518125534,-0.14638088643550873,-0.20608335733413696,1224441.0,0.12150923907756805,3.683742046356201,0.0001,0.06479781866073608,0.01,4261.525792170841,3510.0,4288,1224441.0,4288,4288,0.39612471087204254,0.0
14048000,434755,14530395,False,3512,94ea2_00000,2024-12-08_01-51-30,1733619090,6.318476915359497,21430.59407401085,2720159,DanielAhmed,192.168.137.208,21430.59407401085,3512,2.2479492642618566,4.058087986153298,0.016139233717587978,6.337910318374634,7.581710815429688e-06,6.337766075134278,0.11932758785559734,1,10.0,-3.2358805129459447,4000,8.771392582615643,238,345271744000,2.127689340857919,16.905714285714286,100,14048000,14,0,0,31.43333333333333,92.32222222222221,8.771392582615643,4000,24675312000,24675312000,8.771392582615643,4000,0.670426070690155,0.0,0.0,0.3036057949066162,0.051688168197870255,-0.09654498100280762,-0.24783103168010712,1224441.0,1.2496079206466675,1.9503874778747559,0.0001,0.05377759784460068,0.01,4261.683053086096,3511.0,4251,1224441.0,4251,4251,0.39633272765231875,0.0
14052000,435018,14534670,False,3513,94ea2_00000,2024-12-08_01-51-36,1733619096,6.543283700942993,21437.137357711792,2720159,DanielAhmed,192.168.137.208,21437.137357711792,3513,2.2479698856591055,4.060112086931645,0.01614469357028032,6.36452465057373,7.581710815429688e-06,6.364381337165833,0.10491123864443842,1,10.0,-42.726555382887206,4000,7.785497446209529,263,345468420000,2.1277590238140833,14.871428571428577,100,14052000,14,0,0,31.355555555555554,92.55555555555556,7.785497446209529,4000,24689364000,24689364000,7.785497446209529,4000,0.26911652088165283,0.0,0.0,0.8619087338447571,0.04133591428399086,nan,-0.18345411121845245,1224441.0,4.890220642089844,3.230236291885376,0.0001,inf,0.01,4261.838516203829,3512.0,4275,1224441.0,4275,4275,0.3965490784282016,0.0
14056000,435283,14538949,False,3514,94ea2_00000,2024-12-08_01-51-43,1733619103,6.40073299407959,21443.53809070587,2720159,DanielAhmed,192.168.137.208,21443.53809070587,3514,2.247984167672573,4.06067507965224,0.01616751063455886,6.3872074842453,7.700920104980468e-06,6.387061738967896,0.10690256556283982,1,10.0,-38.07292934562587,4000,8.36818469952022,265,345665152000,2.1277952403325635,15.32428571428572,100,14056000,14,0,0,30.733333333333334,92.47777777777777,8.36818469952022,4000,24703420000,24703420000,8.36818469952022,4000,0.414142906665802,0.0,0.0,0.6192278861999512,0.056913960725069046,0.047810379415750504,-0.26123446226119995,1224441.0,3.66524600982666,0.8426659107208252,0.0001,0.27088284492492676,0.01,4261.992601753899,3513.0,4279,1224441.0,4279,4279,0.39676654609930073,0.0
14060000,435545,14543225,False,3515,94ea2_00000,2024-12-08_01-51-49,1733619109,6.18201470375061,21449.720105409622,2720159,DanielAhmed,192.168.137.208,21449.720105409622,3515,2.247697073585863,4.059386337175833,0.016157706478280222,6.354419827461243,7.796287536621094e-06,6.3542752981185915,0.11472348580569293,1,10.0,-42.11741556740236,4000,8.005506634341554,262,345861940000,2.127802137896966,16.247142857142858,100,14060000,14,0,0,30.77777777777778,92.39999999999999,8.005506634341554,4000,24717480000,24717480000,8.005506634341554,4000,0.3788846731185913,0.0,0.0,0.8495326638221741,0.09810703992843628,0.26595181226730347,-0.15783342719078064,1224441.0,4.118819713592529,5.21525764465332,0.0001,0.06977285444736481,0.01,4262.145021741348,3514.0,4276,1224441.0,4276,4276,0.3969744253902351,0.0
14064000,435769,14547461,False,3516,94ea2_00000,2024-12-08_01-51-55,1733619115,6.2732343673706055,21455.993339776993,2720159,DanielAhmed,192.168.137.208,21455.993339776993,3516,2.2480550160299813,4.058355384054171,0.016162555243599944,6.321713924407959,7.772445678710938e-06,6.321570682525635,0.12717760461498984,1,10.0,-42.04566671262943,4000,6.205391359177359,224,346058784000,2.1278589178340264,17.667142857142856,100,14064000,14,0,0,31.72222222222222,92.34444444444443,6.205391359177359,4000,24731544000,24731544000,6.205391359177359,4000,0.2095787525177002,0.0,0.0,2.6857340335845947,0.24478517472743988,nan,0.03893478214740753,1224441.0,13.886326789855957,2.706094980239868,0.0001,inf,0.01,4262.291794068871,3515.0,4236,1224441.0,4236,4236,0.39717919598544127,0.0
14068000,436051,14551757,False,3517,94ea2_00000,2024-12-08_01-52-01,1733619121,6.257461071014404,21462.250800848007,2720159,DanielAhmed,192.168.137.208,21462.250800848007,3517,2.2480113935195143,4.057575821253728,0.016161453731275286,6.314838004112244,7.677078247070313e-06,6.314691472053528,0.1458190219685535,1,10.0,-42.04566671262943,4000,7.1696408540414,282,346255684000,2.1279278519391234,19.834285714285716,100,14068000,14,0,0,31.288888888888884,92.42222222222222,7.1696408540414,4000,24745612000,24745612000,7.1696408540414,4000,0.7268314361572266,0.0,0.0,0.4904411733150482,0.07899007946252823,0.06365866959095001,-0.18077203631401062,1224441.0,1.4042174816131592,5.481906890869141,0.0001,0.03385709598660469,0.01,4262.43901644767,3516.0,4296,1224441.0,4296,4296,0.3973801071127046,0.0
14072000,436318,14556037,False,3518,94ea2_00000,2024-12-08_01-52-08,1733619128,6.1530609130859375,21468.403861761093,2720159,DanielAhmed,192.168.137.208,21468.403861761093,3518,2.248077655204323,4.055620699391433,0.016181641053834017,6.299898982048035,7.581710815429688e-06,6.299757432937622,0.15564479464253445,1,10.0,-35.297942303814466,4000,7.70693351194017,267,346452640000,2.1279965912154317,21.59142857142857,100,14072000,14,0,0,31.34444444444444,92.45555555555555,7.70693351194017,4000,24759684000,24759684000,7.70693351194017,4000,0.8286496996879578,0.0,0.0,0.07065553963184357,0.0691259503364563,-0.20956002175807953,-0.24419651925563812,1224441.0,0.07065553963184357,2.789781093597412,0.0001,0.043997518718242645,0.01,4262.585065199486,3517.0,4280,1224441.0,4280,4280,0.3975745198012227,0.0
14076000,436600,14560333,False,3519,94ea2_00000,2024-12-08_01-52-14,1733619134,6.289964437484741,21474.693826198578,2720159,DanielAhmed,192.168.137.208,21474.693826198578,3519,2.248529506812331,4.054705435207447,0.01617534490345507,6.298614406585694,7.62939453125e-06,6.298472571372986,0.09228964787529549,1,10.0,-38.97808962021536,4000,8.809214274080619,282,346649652000,2.1281275089695657,12.834285714285716,100,14076000,14,0,0,32.0,92.48888888888888,8.809214274080619,4000,24773760000,24773760000,8.809214274080619,4000,0.48853445053100586,0.0,0.0,0.9797335267066956,0.10640895366668701,0.35417360067367554,-0.13462907075881958,1224441.0,5.168791770935059,3.632357120513916,0.0001,0.280904084444046,0.01,4262.7315490746205,3518.0,4296,1224441.0,4296,4296,0.39777057501035995,0.0
14080000,436880,14564627,False,3520,94ea2_00000,2024-12-08_01-52-20,1733619140,6.351918697357178,21481.045744895935,2720159,DanielAhmed,192.168.137.208,21481.045744895935,3520,2.248400428504153,4.05451041367531,0.01635642656462528,6.292465400695801,7.653236389160157e-06,6.292315363883972,0.10340261178253318,1,10.0,-41.93919950575314,4000,7.993877196717529,280,346846720000,2.1282456011764737,14.012857142857138,100,14080000,14,0,0,31.166666666666668,92.37777777777778,7.993877196717529,4000,24787840000,24787840000,7.993877196717529,4000,0.34883809089660645,0.0,0.0,0.19369624555110931,0.09306734055280685,-0.20263078808784485,-0.29854822158813477,1224441.0,0.6640003323554993,2.308875799179077,0.0001,0.05404243990778923,0.01,4262.878244765732,3519.0,4294,1224441.0,4294,4294,0.39796028450303356,0.0
14084000,437156,14568917,False,3521,94ea2_00000,2024-12-08_01-52-27,1733619147,6.458145380020142,21487.503890275955,2720159,DanielAhmed,192.168.137.208,21487.503890275955,3521,2.249019151199107,4.055111245918755,0.016363527829001263,6.306485795974732,8.988380432128907e-06,6.306323075294495,0.08238455131263306,1,10.0,-18.87560681935956,4000,9.065649056567292,276,347043844000,2.1283833526745046,11.63285714285714,100,14084000,14,0,0,31.64444444444444,92.61111111111111,9.065649056567292,4000,24801924000,24801924000,9.065649056567292,4000,0.523440420627594,0.0,0.0,0.6299723982810974,0.11508343368768692,0.05216848477721214,-0.2616669237613678,1224441.0,2.7138681411743164,1.7006181478500366,0.0001,0.06166156753897667,0.01,4263.024733388115,3520.0,4290,1224441.0,4290,4290,0.39815446191405063,0.0
14088000,437384,14573159,False,3522,94ea2_00000,2024-12-08_01-52-33,1733619153,6.235092878341675,21493.738983154297,2720159,DanielAhmed,192.168.137.208,21493.738983154297,3522,2.2489085812172425,4.054208882079515,0.016363602650589042,6.298094797134399,9.799003601074219e-06,6.297932744026184,0.13103872155687504,1,10.0,-3.2429772262185494,4000,8.353870275112815,228,347241024000,2.128460509246231,19.251428571428576,100,14088000,14,0,0,30.899999999999995,92.51111111111112,8.353870275112815,4000,24816012000,24816012000,8.353870275112815,4000,0.7294199466705322,0.0,0.0,0.22085483372211456,0.066469706594944,-0.1276465654373169,-0.237409308552742,1224441.0,0.731166422367096,1.957666039466858,0.0001,0.01591065526008606,0.01,4263.166204413574,3521.0,4242,1224441.0,4242,4242,0.3983409384528959,0.0
14092000,437674,14577462,False,3523,94ea2_00000,2024-12-08_01-52-39,1733619159,6.378796815872192,21500.11777997017,2720159,DanielAhmed,192.168.137.208,21500.11777997017,3523,2.2490605084048814,4.054470945398764,0.01636640741413661,6.281624794006348,9.775161743164062e-06,6.281460809707641,0.10345982416882184,1,10.0,-38.04496783565502,4000,8.412335150451076,290,347438260000,2.12850021429225,15.045714285714284,100,14092000,14,0,0,30.93333333333333,92.55555555555556,8.412335150451076,4000,24830104000,24830104000,8.412335150451076,4000,0.5333839654922485,0.0,0.0,0.555217444896698,0.08450359106063843,0.07936009019613266,-0.19740362465381622,1224441.0,2.2823917865753174,3.1512858867645264,0.0001,0.03821789473295212,0.01,4263.308843545185,3522.0,4303,1224441.0,4303,4303,0.39853521362357186,0.0
14096000,437981,14581782,False,3524,94ea2_00000,2024-12-08_01-52-46,1733619166,6.378749847412109,21506.49652981758,2720159,DanielAhmed,192.168.137.208,21506.49652981758,3524,2.2491228586809844,4.054819345914687,0.01637420977017874,6.279458212852478,9.679794311523438e-06,6.279295468330384,0.08157684714076043,1,10.0,-3.369654606364632,4000,9.25835095040201,307,347635552000,2.1285637686810723,11.834285714285711,100,14096000,14,0,0,31.433333333333337,92.61111111111111,9.25835095040201,4000,24844200000,24844200000,9.25835095040201,4000,0.34851908683776855,0.0,0.0,0.8519139885902405,0.07320098578929901,0.20023469626903534,-0.22499023377895355,1224441.0,3.417860746383667,5.027791500091553,0.0001,0.33151084184646606,0.01,4263.454313273722,3523.0,4320,1224441.0,4320,4320,0.3987364931985903,0.0
14100000,438264,14586078,False,3525,94ea2_00000,2024-12-08_01-52-52,1733619172,6.5135886669158936,21513.010118484497,2720159,DanielAhmed,192.168.137.208,21513.010118484497,3525,2.248683355714287,4.057026370075538,0.016347395312309672,6.312460160255432,9.608268737792968e-06,6.312296748161316,0.10785539796979204,1,10.0,-41.87101691807018,4000,8.213332949963084,283,347832900000,2.12855767118531,15.43714285714286,100,14100000,14,0,0,30.43333333333333,92.64444444444445,8.213332949963084,4000,24858300000,24858300000,8.213332949963084,4000,0.5522394180297852,0.0,0.0,0.48401007056236267,0.09407400339841843,-0.016428682953119278,-0.2574929893016815,1224441.0,2.0041887760162354,2.4791483879089355,0.0001,0.02383740246295929,0.01,4263.600142723333,3524.0,4296,1224441.0,4296,4296,0.3989402116135475,0.0
14104000,438521,14590349,False,3526,94ea2_00000,2024-12-08_01-52-58,1733619178,6.190059423446655,21519.200177907944,2720159,DanielAhmed,192.168.137.208,21519.200177907944,3526,2.2488553492070347,4.055363192264733,0.016342529949031816,6.30414092540741,9.608268737792968e-06,6.303974723815918,0.12287340178245881,1,10.0,-42.71393472694592,4000,7.9655536509378315,257,348030304000,2.128521501656301,17.181428571428572,100,14104000,14,0,0,30.91111111111111,92.44444444444444,7.9655536509378315,4000,24872404000,24872404000,7.9655536509378315,4000,0.647796094417572,0.0,0.0,0.6283022165298462,0.07335536926984787,0.16394583880901337,-0.1494717299938202,1224441.0,2.147794485092163,4.117983341217041,0.0001,0.048873841762542725,0.01,4263.743810152626,3525.0,4271,1224441.0,4271,4271,0.3991386067701864,0.0
14108000,438794,14594632,False,3527,94ea2_00000,2024-12-08_01-53-05,1733619185,6.25208306312561,21525.45226097107,2720159,DanielAhmed,192.168.137.208,21525.45226097107,3527,2.2483119872450676,4.055055216361919,0.016337399929375915,6.303541493415833,9.489059448242187e-06,6.303382325172424,0.11204160672857794,1,10.0,-3.2071820492654908,4000,8.692520265511213,273,348227764000,2.128474194619239,15.689999999999996,100,14108000,14,0,0,30.988888888888887,92.53333333333335,8.692520265511213,4000,24886512000,24886512000,8.692520265511213,4000,0.7723487615585327,0.0,0.0,0.04652352258563042,0.050813235342502594,-0.22987496852874756,-0.2526285946369171,1224441.0,0.04652352258563042,2.401496648788452,0.0001,0.017248090356588364,0.01,4263.88654421906,3526.0,4283,1224441.0,4283,4283,0.3993343649949316,0.0
14112000,439104,14598954,False,3528,94ea2_00000,2024-12-08_01-53-11,1733619191,6.416741132736206,21531.869002103806,2720159,DanielAhmed,192.168.137.208,21531.869002103806,3528,2.247945388892691,4.056229882838358,0.01633518894013456,6.329926562309265,9.5367431640625e-06,6.329766416549683,0.0903869222495372,1,10.0,-41.35230735846471,4000,8.799280134189114,310,348425280000,2.1284124649357286,12.748571428571429,100,14112000,14,0,0,30.966666666666672,92.65555555555555,8.799280134189114,4000,24900624000,24900624000,8.799280134189114,4000,0.4407617449760437,0.0,0.0,0.3046124577522278,0.08029768615961075,-0.12399990856647491,-0.27550315856933594,1224441.0,1.1848547458648682,0.8892896771430969,0.0001,0.03042631782591343,0.01,4264.03224922315,3527.0,4322,1224441.0,4322,4322,0.39953771348960476,0.0
14116000,439428,14603292,False,3529,94ea2_00000,2024-12-08_01-53-17,1733619197,6.375149965286255,21538.24415206909,2720159,DanielAhmed,192.168.137.208,21538.24415206909,3529,2.247885631703708,4.0566501142000595,0.01634218658096861,6.338350558280945,9.489059448242187e-06,6.338190627098084,0.10614868087224223,1,10.0,-42.66969218656768,4000,7.869731005664861,324,348622852000,2.1283684763498556,14.959999999999996,100,14116000,14,0,0,31.311111111111114,92.5,7.869731005664861,4000,24914740000,24914740000,7.869731005664861,4000,0.6945761442184448,0.0,0.0,0.21444754302501678,0.12677769362926483,-0.14004793763160706,-0.2460039258003235,1224441.0,0.42891785502433777,4.931512355804443,0.0001,0.08968762308359146,0.01,4264.182451472736,3528.0,4338,1224441.0,4338,4338,0.3997329029368851,0.0
14120000,439695,14607573,False,3530,94ea2_00000,2024-12-08_01-53-24,1733619204,6.430448055267334,21544.67460012436,2720159,DanielAhmed,192.168.137.208,21544.67460012436,3530,2.2479529678766426,4.057521179958044,0.016340889365246133,6.348741626739502,9.489059448242187e-06,6.348589158058166,0.12173318949253631,1,10.0,-38.6878742224565,4000,8.35462107979925,267,348820480000,2.128335724676582,16.937142857142863,100,14120000,14,0,0,28.580000000000002,92.42,8.35462107979925,4000,24928860000,24928860000,8.35462107979925,4000,0.6746909022331238,0.0,0.0,0.564220130443573,0.1323448121547699,0.11758320033550262,-0.1632034182548523,1224441.0,2.910767078399658,3.757741928100586,0.0001,0.06296426057815552,0.01,4264.331346452409,3529.0,4281,1224441.0,4281,4281,0.39993369278247065,0.0
14124000,439977,14611869,False,3531,94ea2_00000,2024-12-08_01-53-30,1733619210,6.453854322433472,21551.128454446793,2720159,DanielAhmed,192.168.137.208,21551.128454446793,3531,2.2476948679879554,4.058929543858606,0.016321847261493903,6.348143744468689,8.20159912109375e-06,6.348005390167236,0.10508048419408234,1,10.0,-3.0944311772319395,4000,8.994027253497485,282,349018164000,2.1283029316047144,14.848571428571429,100,14124000,14,0,0,31.244444444444436,92.5,8.994027253497485,4000,24942984000,24942984000,8.994027253497485,4000,0.6941683888435364,0.0,0.0,0.15402178466320038,0.11713406443595886,-0.1317332535982132,-0.207572802901268,1224441.0,0.40042373538017273,2.0892622470855713,0.0001,0.1138649731874466,0.01,4264.48044528734,3530.0,4296,1224441.0,4296,4296,0.4001335332960509,0.0
14128000,440251,14616154,False,3532,94ea2_00000,2024-12-08_01-53-37,1733619217,6.440415620803833,21557.568870067596,2720159,DanielAhmed,192.168.137.208,21557.568870067596,3532,2.247641088028055,4.059989501259872,0.016329218618965063,6.36868577003479,7.3909759521484375e-06,6.368550729751587,0.10651953531836628,1,10.0,-3.145492144765621,4000,8.724013287703931,274,349215904000,2.128277180399982,15.044285714285712,100,14128000,14,0,0,31.511111111111113,92.51111111111112,8.724013287703931,4000,24957112000,24957112000,8.724013287703931,4000,0.7244824767112732,0.0,0.0,0.1376790702342987,0.035739559680223465,-0.1541893035173416,-0.22267144918441772,1224441.0,0.30019810795783997,2.1166880130767822,0.0001,0.1006041094660759,0.01,4264.628629010928,3531.0,4285,1224441.0,4285,4285,0.40034089183988036,0.0
14132000,440528,14620445,False,3533,94ea2_00000,2024-12-08_01-53-44,1733619224,6.693764686584473,21564.26263475418,2720159,DanielAhmed,192.168.137.208,21564.26263475418,3533,2.2477902734976003,4.06334858738715,0.016339921812657813,6.400018692016602,7.414817810058594e-06,6.399886631965638,0.10625240827374262,1,10.0,-3.1830378856932677,4000,8.916422541637335,277,349413700000,2.1282035423824004,15.407142857142858,100,14132000,14,0,0,29.43,92.64,8.916422541637335,4000,24971244000,24971244000,8.916422541637335,4000,0.5149495601654053,0.0,0.0,0.30108875036239624,0.05900183320045471,-0.03247638791799545,-0.18243072926998138,1224441.0,0.4052242338657379,7.128959655761719,0.0001,0.15285317599773407,0.01,4264.776501015516,3532.0,4291,1224441.0,4291,4291,0.400553137516606,0.0
14136000,440802,14624731,False,3534,94ea2_00000,2024-12-08_01-53-50,1733619230,6.251177787780762,21570.51381254196,2720159,DanielAhmed,192.168.137.208,21570.51381254196,3534,2.247356648922653,4.062880415763031,0.016321257634325122,6.387298560142517,7.605552673339843e-06,6.387166094779968,0.11628147123019775,1,10.0,-3.083903988568087,4000,8.789576690546639,274,349611552000,2.128120966501838,16.509999999999994,100,14136000,14,0,0,34.175000000000004,92.4875,8.789576690546639,4000,24985380000,24985380000,8.789576690546639,4000,0.6415309906005859,0.0,0.0,0.17518289387226105,0.08312097191810608,-0.13603173196315765,-0.22279196977615356,1224441.0,0.17518289387226105,6.56842565536499,0.0001,0.05233363062143326,0.01,4264.92355271711,3533.0,4286,1224441.0,4286,4286,0.40075643319241455,0.0
14140000,441053,14628996,False,3535,94ea2_00000,2024-12-08_01-53-56,1733619236,6.226608037948608,21576.74042057991,2720159,DanielAhmed,192.168.137.208,21576.74042057991,3535,2.2464452253134195,4.062602221285282,0.016343627118057702,6.358637380599975,7.605552673339843e-06,6.358505463600158,0.1231789758166581,1,10.0,-42.12767579206064,4000,7.270569602403015,251,349809460000,2.1279877377639296,17.314285714285717,100,14140000,14,0,0,30.444444444444443,92.43333333333334,7.270569602403015,4000,24999520000,24999520000,7.270569602403015,4000,0.4263615012168884,0.0,0.0,0.19618825614452362,0.11009407043457031,-0.1160421147942543,-0.21303531527519226,1224441.0,0.7266014218330383,2.9495174884796143,0.0001,0.07077402621507645,0.01,4265.067685734572,3534.0,4265,1224441.0,4265,4265,0.4009629623126548,0.0
14144000,441270,14633227,False,3536,94ea2_00000,2024-12-08_01-54-02,1733619242,6.26447868347168,21583.004899263382,2720159,DanielAhmed,192.168.137.208,21583.004899263382,3536,2.246240540560212,4.062026077432434,0.016352641816862346,6.366106224060059,7.700920104980468e-06,6.365976119041443,0.16908762120080478,1,10.0,-11.170693047383399,4000,7.7784022418808085,217,350007424000,2.1278733380309607,23.508571428571432,100,14144000,14,0,0,31.233333333333334,92.46666666666665,7.7784022418808085,4000,25013664000,25013664000,7.7784022418808085,4000,0.7844743728637695,0.0,0.0,0.21365255117416382,0.16995471715927124,-0.06176568940281868,-0.166892409324646,1224441.0,0.2681628465652466,3.3741445541381836,0.0001,0.03431906923651695,0.01,4265.2055437364115,3535.0,4231,1224441.0,4231,4231,0.4011620757900725,0.0
14148000,441571,14637541,False,3537,94ea2_00000,2024-12-08_01-54-09,1733619249,6.3318705558776855,21589.33676981926,2720159,DanielAhmed,192.168.137.208,21589.33676981926,3537,2.246232909174617,4.061931599748089,0.01634573773883971,6.374032926559448,7.867813110351562e-06,6.373901081085205,0.10262062876044574,1,10.0,-40.90308989117391,4000,8.73378630529255,301,350205444000,2.1278113079702967,14.041428571428575,100,14148000,14,0,0,31.400000000000002,92.5,8.73378630529255,4000,25027812000,25027812000,8.73378630529255,4000,0.683115541934967,0.0,0.0,0.6303780674934387,0.20056284964084625,0.15981188416481018,-0.15337152779102325,1224441.0,1.7152771949768066,5.276578426361084,0.0001,0.09722582250833511,0.01,4265.345537809641,3536.0,4314,1224441.0,4314,4314,0.4013696403107102,0.0
14152000,441805,14641789,False,3538,94ea2_00000,2024-12-08_01-54-15,1733619255,6.123568058013916,21595.460337877274,2720159,DanielAhmed,192.168.137.208,21595.460337877274,3538,2.2458422940330065,4.060163824460628,0.016331019211417636,6.344690537452697,7.867813110351562e-06,6.344557595252991,0.12011533361073815,1,10.0,-3.4474652178373613,4000,8.705940696973627,234,350403520000,2.1277178976649433,16.935714285714283,100,14152000,14,0,0,30.82222222222222,92.5,8.705940696973627,4000,25041964000,25041964000,8.705940696973627,4000,0.6780147552490234,0.0,0.0,0.5101961493492126,0.1411229819059372,nan,-0.17663635313510895,1224441.0,1.419514775276184,4.960149765014648,0.0001,inf,0.01,4265.481011447033,3537.0,4248,1224441.0,4248,4248,0.4015735790532564,0.0
14156000,442071,14646069,False,3539,94ea2_00000,2024-12-08_01-54-21,1733619261,6.347428798675537,21601.80776667595,2720159,DanielAhmed,192.168.137.208,21601.80776667595,3539,2.2456974392426607,4.0604081750960495,0.01630237129933727,6.341993355751038,7.915496826171876e-06,6.34186053276062,0.14538766333833336,1,10.0,-3.300499854775785,4000,8.155361317751119,266,350601652000,2.127659160721878,20.261428571428567,100,14156000,14,0,0,31.511111111111106,92.64444444444445,8.155361317751119,4000,25056120000,25056120000,8.155361317751119,4000,0.7952825427055359,0.0,0.0,0.044160500168800354,0.05261176452040672,-0.2281966656446457,-0.2497507929801941,1224441.0,0.044160500168800354,2.4328560829162598,0.0001,0.016410714015364647,0.01,4265.615241057895,3538.0,4280,1224441.0,4280,4280,0.4017641399954216,0.0
14160000,442335,14650347,False,3540,94ea2_00000,2024-12-08_01-54-27,1733619267,6.268227577209473,21608.07599425316,2720159,DanielAhmed,192.168.137.208,21608.07599425316,3540,2.2467363051701903,4.0586814494952765,0.016288588946248305,6.3257548093795775,7.963180541992187e-06,6.325621604919434,0.12331784895109839,1,10.0,-8.299102531515029,4000,8.58636004846897,264,350799840000,2.1276303764847038,17.132857142857134,100,14160000,14,0,0,31.100000000000005,92.58888888888889,8.58636004846897,4000,25070280000,25070280000,8.58636004846897,4000,0.7220391631126404,0.0,0.0,0.13482677936553955,0.05030335858464241,-0.1894654631614685,-0.25637581944465637,1224441.0,0.13482677936553955,2.9905290603637695,0.0001,0.07276859879493713,0.01,4265.748037975396,3539.0,4278,1224441.0,4278,4278,0.40195020338143717,0.0
14164000,442601,14654627,False,3541,94ea2_00000,2024-12-08_01-54-34,1733619274,6.316035032272339,21614.39202928543,2720159,DanielAhmed,192.168.137.208,21614.39202928543,3541,2.2469216517585853,4.058266831570235,0.01630044578665456,6.312127327919006,7.867813110351562e-06,6.311994051933288,0.0949446421820903,1,10.0,-2.9846851314363363,4000,9.123590706946947,266,350998084000,2.127649094908855,13.315714285714284,100,14164000,14,0,0,31.511111111111106,92.65555555555555,9.123590706946947,4000,25084444000,25084444000,9.123590706946947,4000,0.6148797273635864,0.0,0.0,0.12456842511892319,0.07308577001094818,nan,-0.25365743041038513,1224441.0,0.1836160272359848,4.927664279937744,0.0001,inf,0.01,4265.879617430441,3540.0,4280,1224441.0,4280,4280,0.40213039964493286,0.0
