num_env_steps_sampled_lifetime,num_episodes_lifetime,num_env_steps_trained_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,timers/training_iteration_time_sec,timers/restore_workers_time_sec,timers/training_step_time_sec,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/sample,env_runners/episode_duration_sec_mean,num_agent_steps_sampled_lifetime/default_agent,fault_tolerance/num_healthy_workers,fault_tolerance/num_in_flight_async_reqs,fault_tolerance/num_remote_worker_restarts,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_episode_returns_mean/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_module_steps_sampled/default_policy,env_runners/agent_episode_returns_mean/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/policy_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/curr_kl_coeff,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/entropy,learners/default_policy/num_trainable_parameters,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/vf_explained_var,learners/default_policy/num_non_trainable_parameters,learners/default_policy/vf_loss,learners/default_policy/default_optimizer_learning_rate
14688000,499902,15237551,False,3672,94ea2_00001,2024-12-08_14-14-41,1733663681,6.2208147048950195,22754.047697782516,1034571,DanielAhmed,192.168.137.208,22754.047697782516,3672,2.2736157663276484,4.123066216447867,0.016008065456106654,6.365447306632996,7.724761962890625e-06,6.365296101570129,-13.185097819215883,10.0,282,1,4000,8.999559201241315,377452224000,14.192857142857147,100,2.152216350717829,0.10195592147202533,14688000,14,0,0,31.311111111111114,92.76666666666667,8.999559201241315,26974512000,4000,26974512000,4000,8.999559201241315,4296,1224441.0,0.0,0.40047068829268534,4296,0.21233972907066345,inf,0.01,-0.20403195917606354,4288.787149086823,nan,4296,0.0,3671.0,0.02246132865548134,1224441.0,1.4378795623779297,0.6358124613761902,0.0,0.21233972907066345,0.0001
14692000,500215,15241877,False,3673,94ea2_00001,2024-12-08_14-14-47,1733663687,6.258347272872925,22760.30604505539,1034571,DanielAhmed,192.168.137.208,22760.30604505539,3673,2.273480910284388,4.121489228833452,0.016005019011533204,6.327691769599914,7.82012939453125e-06,6.327541375160218,-42.958965311209084,10.0,313,1,4000,7.6283016354568165,377657860000,14.371428571428565,100,2.1522281741723104,0.10220666895366909,14692000,14,0,0,31.444444444444443,92.77777777777777,7.6283016354568165,26989204000,4000,26989204000,4000,7.6283016354568165,4326,1224441.0,0.0,0.40064572818587474,4326,5.61549186706543,0.05255972221493721,0.01,-0.08566061407327652,4288.918444420621,0.39255836606025696,4326,0.0,3672.0,0.07380973547697067,1224441.0,3.513075113296509,0.4994683861732483,0.0,0.9579140543937683,0.0001
14696000,500508,15246183,False,3674,94ea2_00001,2024-12-08_14-14-54,1733663694,7.057612419128418,22767.363657474518,1034571,DanielAhmed,192.168.137.208,22767.363657474518,3674,2.273458906591809,4.127843480915035,0.0159773350915358,6.404389023780823,7.82012939453125e-06,6.404242300987244,-20.00971423067247,10.0,293,1,4000,8.727573165433766,377863552000,15.715714285714293,100,2.152227553927261,0.11190680421996926,14696000,14,0,0,29.05,92.73000000000002,8.727573165433766,27003900000,4000,27003900000,4000,8.727573165433766,4306,1224441.0,0.0,0.40082572844847136,4306,4.178736209869385,0.050108812749385834,0.01,-0.19956690073013306,4289.048835132835,0.3441023528575897,4306,0.0,3673.0,0.1501224786043167,1224441.0,2.1042401790618896,0.3526277542114258,0.0,1.0903409719467163,0.0001
14700000,500859,15250547,False,3675,94ea2_00001,2024-12-08_14-15-01,1733663701,6.488055944442749,22773.85171341896,1034571,DanielAhmed,192.168.137.208,22773.85171341896,3675,2.275093033255688,4.1267209769660855,0.01598246220084271,6.43208544254303,7.796287536621094e-06,6.431938815116882,-2.92469724692123,10.0,351,1,4000,9.325907241419669,378069300000,11.468571428571423,100,2.1523141077778396,0.08485500167922248,14700000,14,0,0,32.43333333333334,92.8777777777778,9.325907241419669,27018600000,4000,27018600000,4000,9.325907241419669,4364,1224441.0,0.0,0.40100324829959805,4364,0.1758890002965927,0.0387546606361866,0.01,-0.2287343293428421,4289.184126186362,-0.14136263728141785,4364,0.0,3674.0,0.057279977947473526,1224441.0,2.193960428237915,0.6791867017745972,0.0,0.1758890002965927,0.0001
14704000,501171,15254871,False,3676,94ea2_00001,2024-12-08_14-15-07,1733663707,6.303918361663818,22780.155631780624,1034571,DanielAhmed,192.168.137.208,22780.155631780624,3676,2.274985942153135,4.125543217106581,0.015963582198904796,6.423446536064148,7.772445678710938e-06,6.423306202888488,-34.00299929841132,10.0,312,1,4000,8.74366142518274,378275104000,16.09428571428571,100,2.15240563414858,0.11393363980168943,14704000,14,0,0,31.62222222222222,92.82222222222224,8.74366142518274,27033304000,4000,27033304000,4000,8.74366142518274,4324,1224441.0,0.0,0.4011765328094569,4324,1.1316791772842407,0.06999753415584564,0.01,-0.3122202455997467,4289.320206535304,-0.13186411559581757,4324,0.0,3675.0,0.07721394300460815,1224441.0,2.441378593444824,0.6826790571212769,0.0,0.3622564971446991,0.0001
14708000,501485,15259197,False,3677,94ea2_00001,2024-12-08_14-15-13,1733663713,6.2757346630096436,22786.431366443634,1034571,DanielAhmed,192.168.137.208,22786.431366443634,3677,2.275046047401472,4.123912930495646,0.015943647106839536,6.439215803146363,7.843971252441406e-06,6.439073300361633,-39.824845411377616,10.0,314,1,4000,8.7878051921484,378480964000,13.194285714285718,100,2.152497816205578,0.09529865768351423,14708000,14,0,0,31.5,92.7888888888889,8.7878051921484,27048012000,4000,27048012000,4000,8.7878051921484,4326,1224441.0,0.0,0.4013461346996895,4326,0.2423999011516571,0.20408718287944794,0.01,-0.2269963026046753,4289.45724686465,-0.1255957931280136,4326,0.0,3676.0,0.04710831120610237,1224441.0,1.5993503332138062,0.6137661933898926,0.0,0.20374320447444916,0.0001
14712000,501728,15263451,False,3678,94ea2_00001,2024-12-08_14-15-20,1733663720,6.72487735748291,22793.156243801117,1034571,DanielAhmed,192.168.137.208,22793.156243801117,3678,2.2752266772472196,4.126679944640786,0.0159234711856843,6.474993300437927,7.843971252441406e-06,6.474850130081177,-17.24677236683908,10.0,243,1,4000,8.907155929737161,378686880000,13.467142857142857,100,2.1525820150697768,0.09492818584673966,14712000,14,0,0,28.52,92.74,8.907155929737161,27062724000,4000,27062724000,4000,8.907155929737161,4254,1224441.0,0.0,0.4015147569452341,4254,2.817823648452759,0.26660245656967163,0.01,-0.1844586580991745,4289.5880143667555,0.054093025624752045,4254,0.0,3677.0,0.03643786534667015,1224441.0,2.667839527130127,0.4624868631362915,0.0,0.4778320789337158,0.0001
14716000,502023,15267759,False,3679,94ea2_00001,2024-12-08_14-15-26,1733663726,6.335099697113037,22799.49134349823,1034571,DanielAhmed,192.168.137.208,22799.49134349823,3679,2.275152049884705,4.125775765524503,0.015898396233736838,6.401691317558289,7.82012939453125e-06,6.401550555229187,-41.21574497660633,10.0,295,1,4000,8.234675134523284,378892852000,14.917142857142865,100,2.1526306463784928,0.10777881556144812,14716000,14,0,0,31.311111111111114,92.6888888888889,8.234675134523284,27077440000,4000,27077440000,4000,8.234675134523284,4308,1224441.0,0.0,0.40168031111189806,4308,1.6106759309768677,0.05402187630534172,0.01,-0.2555713355541229,4289.718020794132,0.01305554248392582,4308,0.0,3678.0,0.09980041533708572,1224441.0,2.5828053951263428,0.6340587139129639,0.0,0.5392497181892395,0.0001
14720000,502307,15272057,False,3680,94ea2_00001,2024-12-08_14-15-33,1733663733,6.786520004272461,22806.277863502502,1034571,DanielAhmed,192.168.137.208,22806.277863502502,3680,2.275357496065634,4.129105364309282,0.015901656401441852,6.449975609779358,7.915496826171876e-06,6.449834609031678,-17.568533932765455,10.0,284,1,4000,8.664595549101605,379098880000,14.718571428571432,100,2.1526985235233425,0.10215683169563164,14720000,14,0,0,32.01111111111111,92.67777777777779,8.664595549101605,27092160000,4000,27092160000,4000,8.664595549101605,4298,1224441.0,0.0,0.4018511185819333,4298,1.094125747680664,0.009532997384667397,0.01,-0.2106604427099228,4289.846268291524,-0.0780605897307396,4298,0.0,3679.0,0.051170192658901215,1224441.0,4.3987908363342285,0.6592748761177063,0.0,0.26622313261032104,0.0001
14724000,502647,15276409,False,3681,94ea2_00001,2024-12-08_14-15-39,1733663739,6.268870830535889,22812.54673433304,1034571,DanielAhmed,192.168.137.208,22812.54673433304,3681,2.2751410250047908,4.127652588186219,0.01587721984733538,6.4574942827224735,7.93933868408203e-06,6.457351732254028,-40.794569860448846,10.0,340,1,4000,8.325871903874791,379304964000,14.404285714285711,100,2.152758727790482,0.10238215718048323,14724000,14,0,0,31.722222222222214,92.6888888888889,8.325871903874791,27106884000,4000,27106884000,4000,8.325871903874791,4352,1224441.0,0.0,0.4020171756550555,4352,2.464043140411377,0.030724188312888145,0.01,-0.2515485882759094,4289.97817903689,0.09161578118801117,4352,0.0,3680.0,0.04149949923157692,1224441.0,1.0272623300552368,0.5129396915435791,0.0,0.6871586441993713,0.0001
14728000,502943,15280718,False,3682,94ea2_00001,2024-12-08_14-15-46,1733663746,6.232411861419678,22818.779146194458,1034571,DanielAhmed,192.168.137.208,22818.779146194458,3682,2.27575050197493,4.12502267307444,0.01586168603872659,6.458715391159058,7.891654968261719e-06,6.458574104309082,-42.42813216357009,10.0,296,1,4000,7.360610284900482,379511104000,15.338571428571422,100,2.1528145688754683,0.10778629045247469,14728000,14,0,0,31.622222222222224,92.62222222222222,7.360610284900482,27121612000,4000,27121612000,4000,7.360610284900482,4309,1224441.0,0.0,0.40217896511325885,4309,4.9160590171813965,inf,0.01,-0.17483463883399963,4290.109366940518,nan,4309,0.0,3681.0,0.12135514616966248,1224441.0,12.62905502319336,0.5340921878814697,0.0,1.294367790222168,0.0001
14732000,503254,15285042,False,3683,94ea2_00001,2024-12-08_14-15-53,1733663753,6.9119017124176025,22825.691047906876,1034571,DanielAhmed,192.168.137.208,22825.691047906876,3683,2.2756689564952457,4.129858994903529,0.015882373038398335,6.52413535118103,7.891654968261719e-06,6.523991918563842,-41.49263435433633,10.0,311,1,4000,7.981383528382437,379717300000,15.629999999999997,100,2.152898512405093,0.11395244521113847,14732000,14,0,0,29.419999999999998,92.69000000000001,7.981383528382437,27136344000,4000,27136344000,4000,7.981383528382437,4324,1224441.0,0.0,0.40234713422613144,4324,3.937572717666626,0.08659260720014572,0.01,-0.16203035414218903,4290.241333268171,0.23055261373519897,4324,0.0,3682.0,0.08061439543962479,1224441.0,1.658541202545166,0.5395013093948364,0.0,0.7867781519889832,0.0001
14736000,503560,15289361,False,3684,94ea2_00001,2024-12-08_14-15-59,1733663759,6.309440851211548,22832.000488758087,1034571,DanielAhmed,192.168.137.208,22832.000488758087,3684,2.2756544325702315,4.128588577114584,0.015893385788068422,6.449367618560791,7.843971252441406e-06,6.449223017692566,-42.57004077431929,10.0,306,1,4000,8.447265480655874,379923552000,12.83571428571428,100,2.152988416005325,0.08941589352096868,14736000,14,0,0,31.58888888888889,92.74444444444445,8.447265480655874,27151080000,4000,27151080000,4000,8.447265480655874,4319,1224441.0,0.0,0.4025208289044355,4319,4.353455543518066,0.03554239124059677,0.01,-0.16386665403842926,4290.373549332576,0.4089870750904083,4319,0.0,3683.0,0.049536366015672684,1224441.0,2.2791926860809326,0.41806113719940186,0.0,1.1466981172561646,0.0001
14740000,503863,15293673,False,3685,94ea2_00001,2024-12-08_14-16-05,1733663765,6.234297752380371,22838.234786510468,1034571,DanielAhmed,192.168.137.208,22838.234786510468,3685,2.275641890464517,4.126598490713304,0.015879559950120845,6.424283385276794,7.915496826171876e-06,6.424139475822448,-40.80208243956895,10.0,303,1,4000,8.869233131449326,380129860000,13.468571428571426,100,2.1530673000114455,0.09498425082336846,14740000,14,0,0,31.43333333333333,92.86666666666666,8.869233131449326,27165820000,4000,27165820000,4000,8.869233131449326,4312,1224441.0,0.0,0.4026881005086522,4312,0.796029269695282,0.09004952758550644,0.01,-0.28601711988449097,4290.505296942366,-0.10153130441904068,4312,0.0,3684.0,0.08755450695753098,1224441.0,1.968813180923462,0.6547958254814148,0.0,0.3707227408885956,0.0001
14744000,504175,15297999,False,3686,94ea2_00001,2024-12-08_14-16-12,1733663772,6.383620500564575,22844.618407011032,1034571,DanielAhmed,192.168.137.208,22844.618407011032,3686,2.27612549131985,4.125605047166344,0.015885322580645796,6.432316565513611,7.915496826171876e-06,6.4321739912033085,-42.890545643174036,10.0,312,1,4000,8.522240661236516,380336224000,14.921428571428564,100,2.153140374819349,0.10674753707380401,14744000,14,0,0,31.144444444444446,92.84444444444446,8.522240661236516,27180564000,4000,27180564000,4000,8.522240661236516,4326,1224441.0,0.0,0.4028593755634947,4326,0.154251366853714,0.8681966662406921,0.01,-0.21460936963558197,4290.6379722450265,-0.13827499747276306,4326,0.0,3685.0,0.07913234829902649,1224441.0,2.9354233741760254,0.7176754474639893,0.0,0.154251366853714,0.0001
14748000,504463,15302299,False,3687,94ea2_00001,2024-12-08_14-16-18,1733663778,6.360852241516113,22850.97925925255,1034571,DanielAhmed,192.168.137.208,22850.97925925255,3687,2.2764958184465836,4.124493658454813,0.015895305914881447,6.440916657447815,7.891654968261719e-06,6.440769457817078,-42.969855040319054,10.0,288,1,4000,7.680133942940359,380542644000,13.99142857142857,100,2.153224743537166,0.10034030221115761,14748000,14,0,0,31.599999999999998,92.82222222222224,7.680133942940359,27195312000,4000,27195312000,4000,7.680133942940359,4300,1224441.0,0.0,0.40302637940728975,4300,5.300355911254883,0.4189615547657013,0.01,-0.19522185623645782,4290.768943511941,0.3786202371120453,4300,0.0,3686.0,0.07580931484699249,1224441.0,1.0059512853622437,0.36728590726852417,0.0,1.1492003202438354,0.0001
14752000,504763,15306612,False,3688,94ea2_00001,2024-12-08_14-16-25,1733663785,6.975342750549316,22857.954602003098,1034571,DanielAhmed,192.168.137.208,22857.954602003098,3688,2.276703162312156,4.129698115970319,0.015890892905867163,6.466154384613037,7.867813110351562e-06,6.466008520126342,-2.978387809617014,10.0,300,1,4000,9.292477840144484,380749120000,11.722857142857146,100,2.153335426572468,0.08256649464015417,14752000,14,0,0,28.76000000000001,92.73999999999998,9.292477840144484,27210064000,4000,27210064000,4000,9.292477840144484,4313,1224441.0,0.0,0.4032294896357517,4313,3.377039909362793,0.036121826618909836,0.01,-0.31354814767837524,4290.8995315562925,0.12739098072052002,4313,0.0,3687.0,0.050724148750305176,1224441.0,1.1673153638839722,0.5396217107772827,0.0,0.8828926682472229,0.0001
14756000,505070,15310933,False,3689,94ea2_00001,2024-12-08_14-16-31,1733663791,6.330007791519165,22864.284609794617,1034571,DanielAhmed,192.168.137.208,22864.284609794617,3689,2.276618188859065,4.128696612360569,0.015859165616936163,6.465656352043152,7.93933868408203e-06,6.46551034450531,-35.16579596604937,10.0,307,1,4000,8.48657031816981,380955652000,15.022857142857147,100,2.153447641271409,0.10671926573255672,14756000,14,0,0,31.788888888888884,92.65555555555555,8.48657031816981,27224820000,4000,27224820000,4000,8.48657031816981,4321,1224441.0,0.0,0.40342618164530236,4321,1.03970205783844,0.21185146272182465,0.01,-0.13771934807300568,4291.030530945406,0.023062970489263535,4321,0.0,3688.0,0.08603721857070923,1224441.0,4.348491668701172,0.6069376468658447,0.0,0.32328543066978455,0.0001
14760000,505327,15315203,False,3690,94ea2_00001,2024-12-08_14-16-37,1733663797,6.256547927856445,22870.541157722473,1034571,DanielAhmed,192.168.137.208,22870.541157722473,3690,2.277190209270548,4.126315547716848,0.015831284920841595,6.412537860870361,7.915496826171876e-06,6.412390613555909,-42.15214590036868,10.0,257,1,4000,7.376341400220802,381162240000,20.884285714285717,100,2.1535366623414793,0.15032476492716734,14760000,14,0,0,31.366666666666667,92.61111111111111,7.376341400220802,27239580000,4000,27239580000,4000,7.376341400220802,4270,1224441.0,0.0,0.40361262894599675,4270,2.0897819995880127,0.15892499685287476,0.01,-0.19034719467163086,4291.156820393581,0.09879644960165024,4270,0.0,3689.0,0.07568393647670746,1224441.0,2.714048385620117,0.6501029133796692,0.0,0.5798009634017944,0.0001
14764000,505636,15319525,False,3691,94ea2_00001,2024-12-08_14-16-44,1733663804,6.466782093048096,22877.00793981552,1034571,DanielAhmed,192.168.137.208,22877.00793981552,3691,2.2772976517680252,4.126517848419546,0.015835296421436565,6.432305192947387,7.915496826171876e-06,6.432158780097962,-42.25033050991526,10.0,309,1,4000,8.762079224924076,381368884000,13.612857142857143,100,2.153647291057319,0.09722177904564885,14764000,14,0,0,31.688888888888894,92.83333333333333,8.762079224924076,27254344000,4000,27254344000,4000,8.762079224924076,4322,1224441.0,0.0,0.4038036132498135,4322,1.8826148509979248,0.008840997703373432,0.01,-0.27751848101615906,4291.283680999699,-0.07904910296201706,4322,0.0,3690.0,0.01398174837231636,1224441.0,1.34459388256073,0.7097831964492798,0.0,0.39721834659576416,0.0001
14768000,506010,15323912,False,3692,94ea2_00001,2024-12-08_14-16-50,1733663810,6.32166314125061,22883.329602956772,1034571,DanielAhmed,192.168.137.208,22883.329602956772,3692,2.2770637902603488,4.125607432835447,0.015835256767170625,6.441309690475464,7.963180541992187e-06,6.441162967681885,-3.037144108462294,10.0,374,1,4000,9.587910784872047,381575584000,9.25142857142857,100,2.153772673896695,0.06500266939584565,14768000,14,0,0,31.755555555555556,92.89999999999999,9.587910784872047,27269112000,4000,27269112000,4000,9.587910784872047,4387,1224441.0,0.0,0.4039919149013585,4387,4.137937068939209,0.17499572038650513,0.01,-0.19236354529857635,4291.4175887116535,0.23325194418430328,4387,0.0,3691.0,0.10417374223470688,1224441.0,2.187688112258911,0.43099063634872437,0.0,0.8533145189285278,0.0001
14772000,506370,15328286,False,3693,94ea2_00001,2024-12-08_14-16-57,1733663817,6.477926254272461,22889.807529211044,1034571,DanielAhmed,192.168.137.208,22889.807529211044,3693,2.276776569057724,4.126283216287238,0.01584511087959933,6.3977490901947025,9.012222290039062e-06,6.397582602500916,-2.8844947766308766,10.0,360,1,4000,9.594467646301975,381782340000,8.645714285714282,100,2.15387052581462,0.061244114387830305,14772000,14,0,0,31.588888888888885,92.88888888888889,9.594467646301975,27283884000,4000,27283884000,4000,9.594467646301975,4374,1224441.0,0.0,0.40418483837414787,4374,1.0896176099777222,0.05886499956250191,0.01,-0.25841397047042847,4291.55708990127,-0.09147217869758606,4374,0.0,3692.0,0.056757599115371704,1224441.0,5.910536766052246,0.2678704261779785,0.0,0.33501875400543213,0.0001
14776000,506668,15332598,False,3694,94ea2_00001,2024-12-08_14-17-03,1733663823,6.240674734115601,22896.04820394516,1034571,DanielAhmed,192.168.137.208,22896.04820394516,3694,2.276743645887005,4.1243607274742695,0.015854428170791173,6.390779662132263,9.417533874511719e-06,6.390609860420227,-21.736194537037335,10.0,298,1,4000,8.98957603456962,381989152000,14.324285714285711,100,2.1539312290644514,0.10035179208955797,14776000,14,0,0,31.355555555555554,92.7,8.98957603456962,27298660000,4000,27298660000,4000,8.98957603456962,4312,1224441.0,0.0,0.40437217566309247,4312,0.22474798560142517,inf,0.01,-0.2744963765144348,4291.695859308223,nan,4312,0.0,3693.0,0.021171405911445618,1224441.0,1.5504076480865479,0.5933657884597778,0.0,0.1628194898366928,0.0001
14780000,507032,15336975,False,3695,94ea2_00001,2024-12-08_14-17-09,1733663829,6.362649917602539,22902.410853862762,1034571,DanielAhmed,192.168.137.208,22902.410853862762,3695,2.2763416554582974,4.124020521269335,0.015870505168958545,6.40353672504425,9.369850158691406e-06,6.403362536430359,-3.0128932232717522,10.0,364,1,4000,9.436858291226377,382196020000,10.864285714285714,100,2.153963494643897,0.07272423785458418,14780000,14,0,0,31.333333333333332,92.7,9.436858291226377,27313440000,4000,27313440000,4000,9.436858291226377,4377,1224441.0,0.0,0.4045634820305225,4377,2.185314893722534,0.10182173550128937,0.01,-0.2345300316810608,4291.840397618046,0.11210551857948303,4377,0.0,3694.0,0.07493013888597488,1224441.0,2.31410813331604,0.4091430902481079,0.0,0.6947696805000305,0.0001
14784000,507321,15341278,False,3696,94ea2_00001,2024-12-08_14-17-16,1733663836,6.493774652481079,22908.904628515244,1034571,DanielAhmed,192.168.137.208,22908.904628515244,3696,2.2763469504634797,4.124629616926732,0.015864304087289876,6.41448450088501,9.34600830078125e-06,6.414310717582703,-40.72511597675512,10.0,289,1,4000,8.432857644934337,382402944000,15.349999999999996,100,2.153984540142324,0.10691065923718274,14784000,14,0,0,28.579999999999995,92.70000000000002,8.432857644934337,27328224000,4000,27328224000,4000,8.432857644934337,4303,1224441.0,0.0,0.4047587868893368,4303,0.11353189498186111,0.01586783677339554,0.01,-0.2462368905544281,4291.983175575742,-0.19022352993488312,4303,0.0,3695.0,0.0752570629119873,1224441.0,2.652134656906128,0.71973717212677,0.0,0.11353189498186111,0.0001
14788000,507661,15345631,False,3697,94ea2_00001,2024-12-08_14-17-23,1733663843,7.3113322257995605,22916.215960741043,1034571,DanielAhmed,192.168.137.208,22916.215960741043,3697,2.276541274598643,4.133163519657435,0.01589062793650014,6.5094818592071535,9.34600830078125e-06,6.509313988685608,-14.824232208010612,10.0,340,1,4000,9.185805465865625,382609924000,12.124285714285715,100,2.1540022941436554,0.08488135265539831,14788000,14,0,0,29.32,92.72,9.185805465865625,27343012000,4000,27343012000,4000,9.185805465865625,4353,1224441.0,0.0,0.4049614055890719,4353,2.399263858795166,inf,0.01,-0.2728227376937866,4292.129213934522,nan,4353,0.0,3696.0,0.07419222593307495,1224441.0,3.0495047569274902,0.61936354637146,0.0,0.6301095485687256,0.0001
14792000,507974,15349955,False,3698,94ea2_00001,2024-12-08_14-17-30,1733663850,6.514746189117432,22922.73070693016,1034571,DanielAhmed,192.168.137.208,22922.73070693016,3698,2.276361834052688,4.134091382460773,0.01586970237687238,6.4633392810821535,9.369850158691406e-06,6.463170170783997,-39.105733165107715,10.0,313,1,4000,8.936674865755403,382816960000,12.239999999999995,100,2.153979665957705,0.08410105061010523,14792000,14,0,0,31.077777777777776,92.7,8.936674865755403,27357804000,4000,27357804000,4000,8.936674865755403,4324,1224441.0,0.0,0.4051695383981252,4324,0.834238588809967,0.028238406404852867,0.01,-0.3020389974117279,4292.275533208569,-0.18993613123893738,4324,0.0,3697.0,0.07275944203138351,1224441.0,0.9239340424537659,0.7530899047851562,0.0,0.22566093504428864,0.0001
14796000,508263,15354258,False,3699,94ea2_00001,2024-12-08_14-17-36,1733663856,6.474443674087524,22929.205150604248,1034571,DanielAhmed,192.168.137.208,22929.205150604248,3699,2.2763245750719645,4.134452553636162,0.01587090472314999,6.4779643535614015,9.34600830078125e-06,6.477795910835266,-34.405887268711616,10.0,289,1,4000,9.074780917973607,383024052000,12.364285714285714,100,2.1540078022920865,0.08981921963722148,14796000,14,0,0,29.209999999999997,92.77999999999999,9.074780917973607,27372600000,4000,27372600000,4000,9.074780917973607,4303,1224441.0,0.0,0.40537204455684006,4303,0.33136436343193054,0.4262164533138275,0.01,-0.2664407193660736,4292.420013175742,-0.16597267985343933,4303,0.0,3698.0,0.0412871353328228,1224441.0,3.267099618911743,0.6449688673019409,0.0,0.20176181197166443,0.0001
14800000,508520,15358529,False,3700,94ea2_00001,2024-12-08_14-17-43,1733663863,6.361543655395508,22935.566694259644,1034571,DanielAhmed,192.168.137.208,22935.566694259644,3700,2.2763553718113765,4.133631044539785,0.015835341395908625,6.488411450386048,9.202957153320313e-06,6.488244676589966,-39.88387450273367,10.0,257,1,4000,8.397438494803227,383231200000,14.955714285714285,100,2.1540567761262093,0.10732196485507299,14800000,14,0,0,31.64444444444444,92.73333333333335,8.397438494803227,27387400000,4000,27387400000,4000,8.397438494803227,4271,1224441.0,0.0,0.4055638800433425,4271,2.4075427055358887,0.13344186544418335,0.01,-0.13558723032474518,4292.559475990251,0.22427807748317719,4271,0.0,3699.0,0.05141916126012802,1224441.0,6.143933296203613,0.4562169313430786,0.0,0.7207589745521545,0.0001
14804000,508826,15362848,False,3701,94ea2_00001,2024-12-08_14-17-49,1733663869,6.42725133895874,22941.993945598602,1034571,DanielAhmed,192.168.137.208,22941.993945598602,3701,2.276508383493054,4.133327012454313,0.015839258212016035,6.484470844268799,9.179115295410156e-06,6.484303665161133,-3.0797047811001144,10.0,306,1,4000,9.286789885507085,383438404000,12.72857142857143,100,2.154123949338089,0.09019732019298575,14804000,14,0,0,31.799999999999997,92.83333333333333,9.286789885507085,27402204000,4000,27402204000,4000,9.286789885507085,4319,1224441.0,0.0,0.40576035644575953,4319,2.425663948059082,0.13145487010478973,0.01,-0.17979280650615692,4292.698807547152,0.042839087545871735,4319,0.0,3700.0,0.047543346881866455,1224441.0,1.650831937789917,0.704551100730896,0.0,0.4462147057056427,0.0001
14808000,509145,15367181,False,3702,94ea2_00001,2024-12-08_14-17-55,1733663875,6.403786659240723,22948.397732257843,1034571,DanielAhmed,192.168.137.208,22948.397732257843,3702,2.2767201796481427,4.132704063189859,0.015827517369965374,6.492493295669556,9.1552734375e-06,6.492326927185059,-41.12157892013198,10.0,319,1,4000,8.86904132930324,383645664000,12.48,100,2.1542551849515026,0.09024935501694148,14808000,14,0,0,32.3,92.95555555555555,8.86904132930324,27417012000,4000,27417012000,4000,8.86904132930324,4333,1224441.0,0.0,0.40596148852692343,4333,0.5396967530250549,0.1563018262386322,0.01,-0.26091498136520386,4292.839396525315,-0.10097282379865646,4333,0.0,3701.0,0.07905864715576172,1224441.0,2.4353809356689453,0.7269582748413086,0.0,0.321465402841568,0.0001
14812000,509464,15371512,False,3703,94ea2_00001,2024-12-08_14-18-02,1733663882,6.2334935665130615,22954.631225824356,1034571,DanielAhmed,192.168.137.208,22954.631225824356,3703,2.2769167303616293,4.130384193547895,0.015857437096376548,6.468135833740234,8.058547973632812e-06,6.4679920196533205,-2.827567265254962,10.0,319,1,4000,9.255626083555631,383852980000,12.07142857142857,100,2.1544001112544993,0.08842019716764163,14812000,14,0,0,31.599999999999998,92.73333333333335,9.255626083555631,27431824000,4000,27431824000,4000,9.255626083555631,4331,1224441.0,0.0,0.40615698182062027,4331,3.9704129695892334,0.3993197977542877,0.01,-0.15676778554916382,4292.9810038431615,0.26403823494911194,4331,0.0,3702.0,0.07919662445783615,1224441.0,1.6522924900054932,0.4079422950744629,0.0,0.843195915222168,0.0001
14816000,509757,15375819,False,3704,94ea2_00001,2024-12-08_14-18-08,1733663888,6.235077381134033,22960.86630320549,1034571,DanielAhmed,192.168.137.208,22960.86630320549,3704,2.276617059998043,4.1286347490325594,0.015847952575432447,6.467561340332031,7.724761962890625e-06,6.467419552803039,-36.65694127502403,10.0,293,1,4000,8.520559579746362,384060352000,16.30142857142857,100,2.154487085419352,0.11485140375098649,14816000,14,0,0,31.244444444444436,92.74444444444445,8.520559579746362,27446640000,4000,27446640000,4000,8.520559579746362,4307,1224441.0,0.0,0.40634521370888854,4307,1.4786471128463745,0.05909174680709839,0.01,-0.23584263026714325,4293.1211950749985,-0.06429329514503479,4307,0.0,3703.0,0.06319031864404678,1224441.0,3.039801836013794,0.5838907957077026,0.0,0.3443624675273895,0.0001
